transaction_id,user_id,transaction_date,transaction_month,day_of_week,is_weekend,transaction_type,amount_xaf,fee_xaf,status,provider,month_num,year,quarter
TX_001457,USER_030,2024-05-14,2024-05-01,Tuesday,0,Receive Money,64000.0,1091.0,Success,Orange Money,5,2024,2
TX_001458,USER_030,2024-05-06,2024-05-01,Monday,0,Receive Money,23100.0,283.0,Success,Orange Money,5,2024,2
TX_001459,USER_030,2024-12-02,2024-12-01,Monday,0,Receive Money,49000.0,526.0,Success,Orange Money,12,2024,4
TX_001460,USER_030,2024-07-07,2024-07-01,Sunday,1,Send Money,800.0,7.0,Success,Orange Money,7,2024,3
TX_001461,USER_030,2024-05-29,2024-05-01,Wednesday,0,Deposit Cash,80000.0,721.0,Success,Orange Money,5,2024,2
TX_001462,USER_030,2024-04-26,2024-04-01,Friday,0,Receive Money,27500.0,343.0,Success,Orange Money,4,2024,2
TX_001463,USER_030,2025-02-02,2025-02-01,Sunday,1,Receive Money,10900.0,57.0,Success,Orange Money,2,2025,1
TX_001464,USER_030,2024-03-14,2024-03-01,Thursday,0,Withdraw Cash,25100.0,302.0,Success,Orange Money,3,2024,1
TX_001465,USER_030,2024-05-07,2024-05-01,Tuesday,0,Merchant Payment,44500.0,720.0,Success,Orange Money,5,2024,2
TX_001466,USER_030,2024-03-08,2024-03-01,Friday,0,Buy Airtime,4000.0,21.0,Success,Orange Money,3,2024,1
TX_001467,USER_030,2024-08-31,2024-08-01,Saturday,1,Deposit Cash,47900.0,242.0,Success,Orange Money,8,2024,3
TX_001468,USER_030,2024-06-30,2024-06-01,Sunday,1,Pay Bill,5500.0,82.0,Success,Orange Money,6,2024,2
TX_001469,USER_030,2024-12-27,2024-12-01,Friday,0,Send Money,71100.0,827.0,Success,Orange Money,12,2024,4
TX_001470,USER_030,2024-08-13,2024-08-01,Tuesday,0,Withdraw Cash,79200.0,1155.0,Success,Orange Money,8,2024,3
TX_001471,USER_030,2024-03-09,2024-03-01,Saturday,1,Withdraw Cash,88300.0,1016.0,Success,Orange Money,3,2024,1
TX_001472,USER_031,2024-05-29,2024-05-01,Wednesday,0,Buy Airtime,1000.0,19.0,Success,MTN Mobile Money,5,2024,2
TX_001473,USER_031,2024-07-14,2024-07-01,Sunday,1,Send Money,73300.0,878.0,Success,MTN Mobile Money,7,2024,3
TX_001474,USER_031,2024-03-27,2024-03-01,Wednesday,0,Buy Airtime,3000.0,18.0,Pending,MTN Mobile Money,3,2024,1
TX_001475,USER_031,2024-05-04,2024-05-01,Saturday,1,Buy Airtime,2800.0,36.0,Success,MTN Mobile Money,5,2024,2
TX_001476,USER_031,2024-10-02,2024-10-01,Wednesday,0,Receive Money,23300.0,295.0,Success,MTN Mobile Money,10,2024,4
TX_001477,USER_031,2024-11-25,2024-11-01,Monday,0,Send Money,48500.0,829.0,Success,MTN Mobile Money,11,2024,4
TX_001478,USER_031,2024-04-28,2024-04-01,Sunday,1,Send Money,25400.0,351.0,Success,MTN Mobile Money,4,2024,2
TX_001479,USER_031,2024-04-02,2024-04-01,Tuesday,0,Pay Bill,17000.0,238.0,Success,MTN Mobile Money,4,2024,2
TX_001480,USER_031,2024-10-30,2024-10-01,Wednesday,0,Pay Bill,23600.0,451.0,Success,MTN Mobile Money,10,2024,4
TX_001481,USER_031,2024-10-16,2024-10-01,Wednesday,0,Buy Airtime,2100.0,21.0,Success,MTN Mobile Money,10,2024,4
TX_001482,USER_031,2024-09-02,2024-09-01,Monday,0,Send Money,55200.0,491.0,Success,MTN Mobile Money,9,2024,3
TX_001483,USER_031,2024-11-18,2024-11-01,Monday,0,Save/Investment,9800.0,71.0,Success,MTN Mobile Money,11,2024,4
TX_001484,USER_031,2024-12-29,2024-12-01,Sunday,1,Buy Airtime,3200.0,34.0,Success,MTN Mobile Money,12,2024,4
TX_001485,USER_031,2024-04-25,2024-04-01,Thursday,0,Withdraw Cash,82000.0,1588.0,Success,MTN Mobile Money,4,2024,2
TX_001486,USER_031,2024-10-18,2024-10-01,Friday,0,Buy Airtime,1000.0,6.0,Success,MTN Mobile Money,10,2024,4
TX_001487,USER_031,2024-11-13,2024-11-01,Wednesday,0,Buy Airtime,4100.0,52.0,Success,MTN Mobile Money,11,2024,4
TX_001488,USER_031,2024-06-22,2024-06-01,Saturday,1,Buy Airtime,4700.0,66.0,Success,MTN Mobile Money,6,2024,2
TX_001489,USER_031,2025-01-09,2025-01-01,Thursday,0,Deposit Cash,93300.0,1544.0,Success,MTN Mobile Money,1,2025,1
TX_001490,USER_031,2024-03-23,2024-03-01,Saturday,1,Receive Money,5300.0,68.0,Success,MTN Mobile Money,3,2024,1
TX_001491,USER_031,2025-02-01,2025-02-01,Saturday,1,Save/Investment,14900.0,265.0,Success,MTN Mobile Money,2,2025,1
TX_001492,USER_031,2024-11-22,2024-11-01,Friday,0,Receive Money,74800.0,782.0,Success,MTN Mobile Money,11,2024,4
TX_001493,USER_031,2024-08-02,2024-08-01,Friday,0,Send Money,53800.0,502.0,Success,MTN Mobile Money,8,2024,3
TX_001494,USER_031,2024-10-21,2024-10-01,Monday,0,Buy Airtime,3600.0,58.0,Success,MTN Mobile Money,10,2024,4
TX_001495,USER_031,2025-01-24,2025-01-01,Friday,0,Receive Money,67100.0,647.0,Success,MTN Mobile Money,1,2025,1
TX_001496,USER_031,2024-03-16,2024-03-01,Saturday,1,Pay Bill,16200.0,296.0,Success,MTN Mobile Money,3,2024,1
TX_001497,USER_031,2024-04-01,2024-04-01,Monday,0,Withdraw Cash,60600.0,400.0,Success,MTN Mobile Money,4,2024,2
TX_001498,USER_031,2024-11-01,2024-11-01,Friday,0,Withdraw Cash,99200.0,1432.0,Success,MTN Mobile Money,11,2024,4
TX_001499,USER_031,2024-09-22,2024-09-01,Sunday,1,Receive Money,69900.0,1204.0,Success,MTN Mobile Money,9,2024,3
TX_001500,USER_031,2024-10-05,2024-10-01,Saturday,1,Receive Money,57400.0,558.0,Success,MTN Mobile Money,10,2024,4
TX_001501,USER_031,2025-02-15,2025-02-01,Saturday,1,Send Money,21500.0,245.0,Success,MTN Mobile Money,2,2025,1
TX_001502,USER_031,2024-04-25,2024-04-01,Thursday,0,Receive Money,26600.0,247.0,Success,MTN Mobile Money,4,2024,2
TX_001503,USER_031,2024-11-07,2024-11-01,Thursday,0,Send Money,39100.0,608.0,Success,MTN Mobile Money,11,2024,4
TX_001504,USER_031,2025-02-28,2025-02-01,Friday,0,Send Money,6500.0,85.0,Success,MTN Mobile Money,2,2025,1
TX_001505,USER_031,2024-10-14,2024-10-01,Monday,0,Send Money,75000.0,495.0,Success,MTN Mobile Money,10,2024,4
TX_001506,USER_031,2024-04-07,2024-04-01,Sunday,1,Pay Bill,20100.0,254.0,Success,MTN Mobile Money,4,2024,2
TX_001507,USER_031,2024-04-11,2024-04-01,Thursday,0,Deposit Cash,75800.0,929.0,Success,MTN Mobile Money,4,2024,2
TX_001508,USER_031,2024-08-12,2024-08-01,Monday,0,Send Money,64200.0,831.0,Success,MTN Mobile Money,8,2024,3
TX_001509,USER_031,2025-01-06,2025-01-01,Monday,0,Withdraw Cash,86000.0,1241.0,Success,MTN Mobile Money,1,2025,1
TX_001510,USER_031,2024-05-15,2024-05-01,Wednesday,0,Withdraw Cash,36300.0,331.0,Success,MTN Mobile Money,5,2024,2
TX_001511,USER_031,2024-04-03,2024-04-01,Wednesday,0,Receive Money,72300.0,437.0,Success,MTN Mobile Money,4,2024,2
TX_001512,USER_031,2024-05-04,2024-05-01,Saturday,1,Merchant Payment,32500.0,348.0,Success,MTN Mobile Money,5,2024,2
TX_001513,USER_031,2024-07-19,2024-07-01,Friday,0,Withdraw Cash,53600.0,347.0,Success,MTN Mobile Money,7,2024,3
TX_001514,USER_031,2025-01-14,2025-01-01,Tuesday,0,Deposit Cash,18000.0,320.0,Success,MTN Mobile Money,1,2025,1
TX_001515,USER_031,2025-01-19,2025-01-01,Sunday,1,Buy Airtime,3300.0,35.0,Success,MTN Mobile Money,1,2025,1
TX_001516,USER_031,2024-12-25,2024-12-01,Wednesday,0,Withdraw Cash,86300.0,1278.0,Success,MTN Mobile Money,12,2024,4
TX_001517,USER_031,2024-12-06,2024-12-01,Friday,0,Send Money,4700.0,55.0,Success,MTN Mobile Money,12,2024,4
TX_001518,USER_031,2025-02-28,2025-02-01,Friday,0,Buy Airtime,2000.0,33.0,Success,MTN Mobile Money,2,2025,1
TX_001519,USER_031,2024-08-14,2024-08-01,Wednesday,0,Buy Airtime,2700.0,14.0,Success,MTN Mobile Money,8,2024,3
TX_001520,USER_031,2024-09-12,2024-09-01,Thursday,0,Receive Money,70600.0,509.0,Success,MTN Mobile Money,9,2024,3
TX_001521,USER_031,2024-12-31,2024-12-01,Tuesday,0,Save/Investment,39600.0,342.0,Success,MTN Mobile Money,12,2024,4
TX_001522,USER_031,2024-11-27,2024-11-01,Wednesday,0,Send Money,37700.0,690.0,Success,MTN Mobile Money,11,2024,4
TX_001523,USER_031,2024-07-29,2024-07-01,Monday,0,Pay Bill,16200.0,101.0,Success,MTN Mobile Money,7,2024,3
TX_001524,USER_031,2024-10-19,2024-10-01,Saturday,1,Receive Money,77500.0,1472.0,Success,MTN Mobile Money,10,2024,4
TX_001525,USER_031,2024-11-14,2024-11-01,Thursday,0,Pay Bill,21000.0,389.0,Success,MTN Mobile Money,11,2024,4
TX_001526,USER_031,2025-01-04,2025-01-01,Saturday,1,Pay Bill,4300.0,26.0,Success,MTN Mobile Money,1,2025,1
TX_001527,USER_031,2024-10-07,2024-10-01,Monday,0,Buy Airtime,4300.0,40.0,Success,MTN Mobile Money,10,2024,4
TX_001528,USER_031,2024-04-20,2024-04-01,Saturday,1,Receive Money,28600.0,200.0,Success,MTN Mobile Money,4,2024,2
TX_001529,USER_031,2025-02-23,2025-02-01,Sunday,1,Pay Bill,21900.0,225.0,Success,MTN Mobile Money,2,2025,1
TX_001530,USER_031,2024-04-28,2024-04-01,Sunday,1,Pay Bill,26400.0,148.0,Success,MTN Mobile Money,4,2024,2
TX_001531,USER_031,2025-01-30,2025-01-01,Thursday,0,Receive Money,68400.0,1165.0,Success,MTN Mobile Money,1,2025,1
TX_001532,USER_031,2025-01-28,2025-01-01,Tuesday,0,Withdraw Cash,16800.0,310.0,Success,MTN Mobile Money,1,2025,1
TX_001533,USER_031,2024-12-08,2024-12-01,Sunday,1,Pay Bill,21500.0,372.0,Success,MTN Mobile Money,12,2024,4
TX_001534,USER_031,2024-06-19,2024-06-01,Wednesday,0,Buy Airtime,2000.0,21.0,Success,MTN Mobile Money,6,2024,2
TX_001535,USER_031,2024-10-07,2024-10-01,Monday,0,Receive Money,28000.0,491.0,Success,MTN Mobile Money,10,2024,4
TX_001536,USER_031,2024-10-18,2024-10-01,Friday,0,Withdraw Cash,25600.0,134.0,Success,MTN Mobile Money,10,2024,4
TX_001537,USER_031,2024-06-25,2024-06-01,Tuesday,0,Buy Airtime,3600.0,19.0,Success,MTN Mobile Money,6,2024,2
TX_001538,USER_031,2024-09-28,2024-09-01,Saturday,1,Merchant Payment,3900.0,72.0,Success,MTN Mobile Money,9,2024,3
TX_001539,USER_031,2024-08-21,2024-08-01,Wednesday,0,Withdraw Cash,31700.0,567.0,Success,MTN Mobile Money,8,2024,3
TX_001540,USER_031,2024-10-19,2024-10-01,Saturday,1,Pay Bill,3200.0,51.0,Success,MTN Mobile Money,10,2024,4
TX_001541,USER_031,2024-09-21,2024-09-01,Saturday,1,Send Money,1200.0,21.0,Success,MTN Mobile Money,9,2024,3
TX_001542,USER_031,2024-09-29,2024-09-01,Sunday,1,Buy Airtime,2300.0,41.0,Success,MTN Mobile Money,9,2024,3
TX_001543,USER_031,2024-04-18,2024-04-01,Thursday,0,Save/Investment,8100.0,145.0,Success,MTN Mobile Money,4,2024,2
TX_001544,USER_031,2024-08-08,2024-08-01,Thursday,0,Buy Airtime,2600.0,14.0,Failed,MTN Mobile Money,8,2024,3
TX_001545,USER_031,2024-10-05,2024-10-01,Saturday,1,Send Money,55200.0,926.0,Success,MTN Mobile Money,10,2024,4
TX_001546,USER_031,2024-08-08,2024-08-01,Thursday,0,Send Money,36100.0,630.0,Success,MTN Mobile Money,8,2024,3
TX_001547,USER_031,2025-02-04,2025-02-01,Tuesday,0,Receive Money,27100.0,106.0,Success,MTN Mobile Money,2,2025,1
TX_001548,USER_031,2024-07-09,2024-07-01,Tuesday,0,Pay Bill,17100.0,189.0,Success,MTN Mobile Money,7,2024,3
TX_001549,USER_031,2024-09-08,2024-09-01,Sunday,1,Send Money,23100.0,267.0,Success,MTN Mobile Money,9,2024,3
TX_001550,USER_031,2024-05-18,2024-05-01,Saturday,1,Pay Bill,10800.0,117.0,Success,MTN Mobile Money,5,2024,2
TX_001551,USER_031,2025-02-15,2025-02-01,Saturday,1,Merchant Payment,26200.0,136.0,Success,MTN Mobile Money,2,2025,1
TX_001552,USER_031,2024-10-29,2024-10-01,Tuesday,0,Save/Investment,11500.0,196.0,Success,MTN Mobile Money,10,2024,4
TX_001553,USER_031,2024-04-04,2024-04-01,Thursday,0,Merchant Payment,43700.0,593.0,Success,MTN Mobile Money,4,2024,2
TX_001554,USER_031,2024-04-16,2024-04-01,Tuesday,0,Receive Money,32800.0,390.0,Success,MTN Mobile Money,4,2024,2
TX_001555,USER_031,2024-04-13,2024-04-01,Saturday,1,Send Money,47400.0,610.0,Success,MTN Mobile Money,4,2024,2
TX_001556,USER_031,2024-04-17,2024-04-01,Wednesday,0,Send Money,79600.0,973.0,Success,MTN Mobile Money,4,2024,2
TX_001557,USER_032,2024-10-08,2024-10-01,Tuesday,0,Pay Bill,4100.0,40.0,Success,MTN Mobile Money,10,2024,4
TX_001558,USER_032,2024-04-19,2024-04-01,Friday,0,Send Money,34800.0,638.0,Success,MTN Mobile Money,4,2024,2
TX_001559,USER_032,2024-09-07,2024-09-01,Saturday,1,Save/Investment,89700.0,706.0,Success,MTN Mobile Money,9,2024,3
TX_001560,USER_032,2024-05-06,2024-05-01,Monday,0,Send Money,35900.0,654.0,Success,Orange Money,5,2024,2
TX_001561,USER_032,2024-12-10,2024-12-01,Tuesday,0,Receive Money,15900.0,244.0,Success,MTN Mobile Money,12,2024,4
TX_001562,USER_032,2024-03-31,2024-03-01,Sunday,1,Merchant Payment,72500.0,434.0,Success,Orange Money,3,2024,1
TX_001563,USER_032,2024-12-26,2024-12-01,Thursday,0,Send Money,111500.0,1380.0,Success,MTN Mobile Money,12,2024,4
TX_001564,USER_032,2024-12-13,2024-12-01,Friday,0,Pay Bill,27000.0,164.0,Success,Orange Money,12,2024,4
TX_001565,USER_032,2024-12-13,2024-12-01,Friday,0,Send Money,108600.0,2028.0,Success,Orange Money,12,2024,4
TX_001566,USER_032,2024-08-16,2024-08-01,Friday,0,Send Money,70500.0,1134.0,Success,MTN Mobile Money,8,2024,3
TX_001567,USER_032,2025-02-07,2025-02-01,Friday,0,Save/Investment,66500.0,1105.0,Success,MTN Mobile Money,2,2025,1
TX_001568,USER_032,2024-05-02,2024-05-01,Thursday,0,Withdraw Cash,49000.0,931.0,Success,Orange Money,5,2024,2
TX_001569,USER_032,2024-09-27,2024-09-01,Friday,0,Merchant Payment,45700.0,281.0,Success,MTN Mobile Money,9,2024,3
TX_001570,USER_032,2024-08-29,2024-08-01,Thursday,0,Send Money,116900.0,2544.0,Success,Orange Money,8,2024,3
TX_001571,USER_032,2025-02-04,2025-02-01,Tuesday,0,Pay Bill,18400.0,294.0,Success,Orange Money,2,2025,1
TX_001572,USER_032,2024-10-03,2024-10-01,Thursday,0,Withdraw Cash,75000.0,1083.0,Success,MTN Mobile Money,10,2024,4
TX_001573,USER_032,2024-03-27,2024-03-01,Wednesday,0,Buy Airtime,5700.0,40.0,Success,Orange Money,3,2024,1
TX_001574,USER_032,2024-07-26,2024-07-01,Friday,0,Receive Money,70000.0,1281.0,Success,MTN Mobile Money,7,2024,3
TX_001575,USER_032,2025-01-02,2025-01-01,Thursday,0,Receive Money,15300.0,297.0,Success,Orange Money,1,2025,1
TX_001576,USER_032,2024-08-07,2024-08-01,Wednesday,0,Receive Money,39000.0,618.0,Success,MTN Mobile Money,8,2024,3
TX_001577,USER_032,2024-08-28,2024-08-01,Wednesday,0,Receive Money,70400.0,857.0,Success,Orange Money,8,2024,3
TX_001578,USER_032,2024-04-23,2024-04-01,Tuesday,0,Receive Money,72700.0,1023.0,Success,MTN Mobile Money,4,2024,2
TX_001579,USER_032,2024-12-21,2024-12-01,Saturday,1,Withdraw Cash,116900.0,2346.0,Success,Orange Money,12,2024,4
TX_001580,USER_032,2024-11-15,2024-11-01,Friday,0,Send Money,110500.0,2098.0,Failed,Orange Money,11,2024,4
TX_001581,USER_033,2024-06-17,2024-06-01,Monday,0,Send Money,116900.0,1239.0,Success,Orange Money,6,2024,2
TX_001582,USER_033,2024-05-19,2024-05-01,Sunday,1,Pay Bill,41500.0,469.0,Failed,Orange Money,5,2024,2
TX_001583,USER_033,2025-01-31,2025-01-01,Friday,0,Merchant Payment,26800.0,476.0,Success,Orange Money,1,2025,1
TX_001584,USER_033,2024-11-02,2024-11-01,Saturday,1,Withdraw Cash,20200.0,134.0,Success,Orange Money,11,2024,4
TX_001585,USER_033,2024-06-23,2024-06-01,Sunday,1,Send Money,79400.0,1556.0,Success,Orange Money,6,2024,2
TX_001586,USER_033,2024-04-25,2024-04-01,Thursday,0,Buy Airtime,8700.0,77.0,Success,Orange Money,4,2024,2
TX_001587,USER_033,2024-08-27,2024-08-01,Tuesday,0,Buy Airtime,5200.0,53.0,Success,Orange Money,8,2024,3
TX_001588,USER_033,2024-12-10,2024-12-01,Tuesday,0,Send Money,110300.0,1023.0,Success,Orange Money,12,2024,4
TX_001589,USER_033,2024-09-05,2024-09-01,Thursday,0,Receive Money,21300.0,329.0,Success,Orange Money,9,2024,3
TX_001590,USER_033,2024-04-28,2024-04-01,Sunday,1,Withdraw Cash,116900.0,2910.0,Success,Orange Money,4,2024,2
TX_001591,USER_033,2024-07-21,2024-07-01,Sunday,1,Buy Airtime,6300.0,110.0,Success,Orange Money,7,2024,3
TX_001592,USER_033,2024-12-19,2024-12-01,Thursday,0,Pay Bill,29700.0,224.0,Success,Orange Money,12,2024,4
TX_001593,USER_033,2024-06-24,2024-06-01,Monday,0,Pay Bill,45300.0,858.0,Success,Orange Money,6,2024,2
TX_001594,USER_033,2024-10-06,2024-10-01,Sunday,1,Receive Money,37300.0,736.0,Pending,Orange Money,10,2024,4
TX_001595,USER_033,2024-12-13,2024-12-01,Friday,0,Merchant Payment,70800.0,700.0,Success,Orange Money,12,2024,4
TX_001596,USER_033,2025-01-13,2025-01-01,Monday,0,Pay Bill,18900.0,306.0,Success,Orange Money,1,2025,1
TX_001597,USER_033,2025-01-09,2025-01-01,Thursday,0,Send Money,65000.0,759.0,Success,Orange Money,1,2025,1
TX_001598,USER_033,2025-02-09,2025-02-01,Sunday,1,Send Money,18500.0,133.0,Success,Orange Money,2,2025,1
TX_001599,USER_033,2025-01-24,2025-01-01,Friday,0,Send Money,95300.0,1093.0,Success,Orange Money,1,2025,1
TX_001600,USER_033,2024-12-11,2024-12-01,Wednesday,0,Save/Investment,59600.0,343.0,Success,Orange Money,12,2024,4
TX_001601,USER_033,2024-03-14,2024-03-01,Thursday,0,Merchant Payment,47600.0,827.0,Success,Orange Money,3,2024,1
TX_001602,USER_033,2025-01-06,2025-01-01,Monday,0,Merchant Payment,85500.0,1139.0,Success,Orange Money,1,2025,1
TX_001603,USER_033,2025-01-31,2025-01-01,Friday,0,Save/Investment,49700.0,296.0,Success,Orange Money,1,2025,1
TX_001604,USER_033,2025-02-19,2025-02-01,Wednesday,0,Buy Airtime,8100.0,120.0,Success,Orange Money,2,2025,1
TX_001605,USER_033,2024-07-15,2024-07-01,Monday,0,Save/Investment,72300.0,1045.0,Success,Orange Money,7,2024,3
TX_001606,USER_033,2024-03-15,2024-03-01,Friday,0,Receive Money,96800.0,589.0,Success,Orange Money,3,2024,1
TX_001607,USER_033,2024-06-01,2024-06-01,Saturday,1,Withdraw Cash,87300.0,963.0,Success,Orange Money,6,2024,2
TX_001608,USER_033,2024-07-18,2024-07-01,Thursday,0,Pay Bill,42000.0,376.0,Success,Orange Money,7,2024,3
TX_001609,USER_033,2025-02-23,2025-02-01,Sunday,1,Buy Airtime,8800.0,124.0,Success,Orange Money,2,2025,1
TX_001610,USER_033,2024-08-06,2024-08-01,Tuesday,0,Receive Money,116900.0,1062.0,Success,Orange Money,8,2024,3
TX_001611,USER_033,2024-08-21,2024-08-01,Wednesday,0,Pay Bill,12600.0,217.0,Success,Orange Money,8,2024,3
TX_001612,USER_033,2024-08-27,2024-08-01,Tuesday,0,Buy Airtime,2300.0,15.0,Success,Orange Money,8,2024,3
TX_001613,USER_033,2024-03-04,2024-03-01,Monday,0,Buy Airtime,1800.0,11.0,Success,Orange Money,3,2024,1
TX_001614,USER_033,2024-06-01,2024-06-01,Saturday,1,Save/Investment,70700.0,1331.0,Success,Orange Money,6,2024,2
TX_001615,USER_033,2024-05-13,2024-05-01,Monday,0,Save/Investment,13600.0,172.0,Success,Orange Money,5,2024,2
TX_001616,USER_033,2024-12-15,2024-12-01,Sunday,1,Receive Money,61700.0,427.0,Success,Orange Money,12,2024,4
TX_001617,USER_033,2025-01-31,2025-01-01,Friday,0,Buy Airtime,6100.0,102.0,Success,Orange Money,1,2025,1
TX_001618,USER_033,2024-09-22,2024-09-01,Sunday,1,Buy Airtime,300.0,2.0,Pending,Orange Money,9,2024,3
TX_001619,USER_033,2024-04-05,2024-04-01,Friday,0,Send Money,98000.0,749.0,Success,Orange Money,4,2024,2
TX_001620,USER_033,2024-05-12,2024-05-01,Sunday,1,Withdraw Cash,43500.0,393.0,Success,Orange Money,5,2024,2
TX_001621,USER_033,2025-01-19,2025-01-01,Sunday,1,Receive Money,28700.0,458.0,Success,Orange Money,1,2025,1
TX_001622,USER_033,2024-03-16,2024-03-01,Saturday,1,Deposit Cash,93500.0,616.0,Success,Orange Money,3,2024,1
TX_001623,USER_033,2024-04-16,2024-04-01,Tuesday,0,Receive Money,27100.0,197.0,Success,Orange Money,4,2024,2
TX_001624,USER_033,2024-11-27,2024-11-01,Wednesday,0,Receive Money,24300.0,254.0,Success,Orange Money,11,2024,4
TX_001625,USER_033,2024-06-19,2024-06-01,Wednesday,0,Withdraw Cash,116900.0,1550.0,Success,Orange Money,6,2024,2
TX_001626,USER_033,2024-09-09,2024-09-01,Monday,0,Deposit Cash,105100.0,1501.0,Success,Orange Money,9,2024,3
TX_001627,USER_033,2024-10-01,2024-10-01,Tuesday,0,Merchant Payment,2500.0,26.0,Success,Orange Money,10,2024,4
TX_001628,USER_033,2024-10-19,2024-10-01,Saturday,1,Send Money,27100.0,375.0,Success,Orange Money,10,2024,4
TX_001629,USER_033,2024-08-22,2024-08-01,Thursday,0,Withdraw Cash,49050.0,1016.0,Success,Orange Money,8,2024,3
TX_001630,USER_033,2024-05-20,2024-05-01,Monday,0,Withdraw Cash,55500.0,799.0,Success,Orange Money,5,2024,2
TX_001631,USER_033,2024-09-06,2024-09-01,Friday,0,Pay Bill,28100.0,387.0,Success,Orange Money,9,2024,3
TX_001632,USER_033,2024-08-07,2024-08-01,Wednesday,0,Pay Bill,19200.0,116.0,Success,Orange Money,8,2024,3
TX_001633,USER_033,2024-08-14,2024-08-01,Wednesday,0,Pay Bill,20400.0,260.0,Success,Orange Money,8,2024,3
TX_001634,USER_033,2024-12-16,2024-12-01,Monday,0,Withdraw Cash,116900.0,1477.0,Success,Orange Money,12,2024,4
TX_001635,USER_033,2024-12-31,2024-12-01,Tuesday,0,Send Money,89100.0,1039.0,Success,Orange Money,12,2024,4
TX_001636,USER_033,2024-04-13,2024-04-01,Saturday,1,Buy Airtime,1500.0,20.0,Success,Orange Money,4,2024,2
TX_001637,USER_033,2024-03-27,2024-03-01,Wednesday,0,Withdraw Cash,11600.0,212.0,Success,Orange Money,3,2024,1
TX_001638,USER_033,2024-05-19,2024-05-01,Sunday,1,Receive Money,27100.0,311.0,Success,Orange Money,5,2024,2
TX_001639,USER_033,2024-05-20,2024-05-01,Monday,0,Deposit Cash,94500.0,1693.0,Success,Orange Money,5,2024,2
TX_001640,USER_033,2025-01-11,2025-01-01,Saturday,1,Send Money,116900.0,2185.0,Success,Orange Money,1,2025,1
TX_001641,USER_033,2024-03-26,2024-03-01,Tuesday,0,Withdraw Cash,116900.0,2854.0,Success,Orange Money,3,2024,1
TX_001642,USER_033,2025-02-09,2025-02-01,Sunday,1,Withdraw Cash,31800.0,557.0,Success,Orange Money,2,2025,1
TX_001643,USER_033,2024-04-11,2024-04-01,Thursday,0,Merchant Payment,41500.0,629.0,Success,Orange Money,4,2024,2
TX_001644,USER_033,2024-07-18,2024-07-01,Thursday,0,Send Money,42500.0,840.0,Failed,Orange Money,7,2024,3
TX_001645,USER_033,2024-10-13,2024-10-01,Sunday,1,Receive Money,116900.0,2538.0,Success,Orange Money,10,2024,4
TX_001646,USER_033,2025-02-02,2025-02-01,Sunday,1,Send Money,116900.0,1736.0,Success,Orange Money,2,2025,1
TX_001647,USER_033,2024-10-04,2024-10-01,Friday,0,Deposit Cash,116900.0,2324.0,Success,Orange Money,10,2024,4
TX_001648,USER_033,2024-11-04,2024-11-01,Monday,0,Receive Money,45000.0,239.0,Success,Orange Money,11,2024,4
TX_001649,USER_033,2025-01-05,2025-01-01,Sunday,1,Withdraw Cash,116900.0,1094.0,Success,Orange Money,1,2025,1
TX_001650,USER_033,2024-10-13,2024-10-01,Sunday,1,Send Money,14500.0,84.0,Success,Orange Money,10,2024,4
TX_001651,USER_033,2024-09-29,2024-09-01,Sunday,1,Send Money,103400.0,904.0,Success,Orange Money,9,2024,3
TX_001652,USER_033,2024-07-18,2024-07-01,Thursday,0,Deposit Cash,116900.0,3149.0,Failed,Orange Money,7,2024,3
TX_001653,USER_033,2024-06-19,2024-06-01,Wednesday,0,Deposit Cash,116900.0,947.0,Success,Orange Money,6,2024,2
TX_001654,USER_033,2024-11-18,2024-11-01,Monday,0,Receive Money,87300.0,1096.0,Success,Orange Money,11,2024,4
TX_001655,USER_033,2024-04-28,2024-04-01,Sunday,1,Save/Investment,37000.0,466.0,Pending,Orange Money,4,2024,2
TX_001656,USER_033,2024-08-24,2024-08-01,Saturday,1,Receive Money,114300.0,958.0,Success,Orange Money,8,2024,3
TX_001657,USER_033,2024-10-07,2024-10-01,Monday,0,Receive Money,116900.0,1710.0,Success,Orange Money,10,2024,4
TX_001658,USER_033,2024-04-26,2024-04-01,Friday,0,Receive Money,71600.0,1391.0,Success,Orange Money,4,2024,2
TX_001659,USER_033,2024-07-24,2024-07-01,Wednesday,0,Pay Bill,19400.0,257.0,Success,Orange Money,7,2024,3
TX_001660,USER_033,2025-02-11,2025-02-01,Tuesday,0,Withdraw Cash,59600.0,943.0,Success,Orange Money,2,2025,1
TX_001661,USER_033,2025-02-11,2025-02-01,Tuesday,0,Save/Investment,83900.0,1413.0,Success,Orange Money,2,2025,1
TX_001662,USER_033,2024-12-29,2024-12-01,Sunday,1,Receive Money,116900.0,1392.0,Success,Orange Money,12,2024,4
TX_001663,USER_033,2024-11-05,2024-11-01,Tuesday,0,Receive Money,116900.0,871.0,Success,Orange Money,11,2024,4
TX_001664,USER_033,2024-11-25,2024-11-01,Monday,0,Pay Bill,3700.0,29.0,Success,Orange Money,11,2024,4
TX_001665,USER_033,2025-02-05,2025-02-01,Wednesday,0,Deposit Cash,53900.0,977.0,Success,Orange Money,2,2025,1
TX_001666,USER_033,2024-08-05,2024-08-01,Monday,0,Pay Bill,40900.0,794.0,Success,Orange Money,8,2024,3
TX_001667,USER_033,2024-03-24,2024-03-01,Sunday,1,Receive Money,116900.0,1907.0,Success,Orange Money,3,2024,1
